month,state,industry,claim_type,claims_count_actual,distribution,param_1,param_2,base_avg_cost
2023-01,NH,Construction,Indemnity,3,lognormal,8.55,0.72,10907.5
2023-01,NH,Construction,LostTime,3,lognormal,8.55,0.72,13868.2
2023-01,NH,Healthcare,Indemnity,3,lognormal,8.55,0.72,8108.9
2023-01,NH,Healthcare,LostTime,2,lognormal,8.55,0.72,10183.2
2023-01,NH,Manufacturing,Indemnity,3,lognormal,8.55,0.72,10578.7
2023-01,NH,Manufacturing,LostTime,6,lognormal,8.55,0.72,10359.0
2023-01,NJ,Construction,Indemnity,4,lognormal,8.55,0.72,9675.9
2023-01,NJ,Construction,LostTime,7,lognormal,8.55,0.72,10834.5
2023-01,NJ,Construction,MedicalOnly,3,lognormal,8.55,0.72,6339.4
2023-01,NJ,Healthcare,Indemnity,3,lognormal,8.55,0.72,9766.5
2023-01,NJ,Healthcare,LostTime,4,lognormal,8.55,0.72,11728.9
2023-01,NJ,Manufacturing,Indemnity,6,lognormal,8.55,0.72,8626.7
2023-01,NJ,Manufacturing,LostTime,41,lognormal,8.55,0.72,11954.5
2023-01,NJ,Manufacturing,MedicalOnly,5,lognormal,8.55,0.72,5020.0
2023-01,NM,Construction,LostTime,4,lognormal,8.55,0.72,10257.0
2023-01,NM,Healthcare,LostTime,2,lognormal,8.55,0.72,11279.0
2023-01,NM,Manufacturing,Indemnity,2,lognormal,8.55,0.72,7577.5
2023-01,NM,Manufacturing,LostTime,5,lognormal,8.55,0.72,8904.4
2023-01,NV,Construction,LostTime,3,lognormal,8.55,0.72,14178.8
2023-01,NV,Healthcare,LostTime,2,lognormal,8.55,0.72,9182.9
2023-01,NV,Manufacturing,Indemnity,2,lognormal,8.55,0.72,10623.1
2023-01,NV,Manufacturing,LostTime,6,lognormal,8.55,0.72,12009.3
2023-01,NY,Construction,Indemnity,9,lognormal,8.55,0.72,10721.4
2023-01,NY,Construction,LostTime,34,lognormal,8.55,0.72,12432.0
2023-01,NY,Construction,MedicalOnly,2,lognormal,8.55,0.72,7668.0
2023-01,NY,Healthcare,Indemnity,7,lognormal,8.55,0.72,8384.0
2023-01,NY,Healthcare,LostTime,13,lognormal,8.55,0.72,14025.5
2023-01,NY,Manufacturing,Indemnity,5,lognormal,8.55,0.72,12988.3
2023-01,NY,Manufacturing,LostTime,45,lognormal,8.55,0.72,12248.8
2023-01,NY,Manufacturing,MedicalOnly,3,lognormal,8.55,0.72,6680.8
2023-01,OH,Construction,Indemnity,6,lognormal,8.55,0.72,9966.1
2023-01,OH,Construction,LostTime,16,lognormal,8.55,0.72,14871.6
2023-01,OH,Construction,MedicalOnly,2,lognormal,8.55,0.72,8196.2
2023-01,OH,Healthcare,Indemnity,8,lognormal,8.55,0.72,9485.4
2023-01,OH,Healthcare,LostTime,10,lognormal,8.55,0.72,10149.0
2023-01,OH,Manufacturing,Indemnity,41,lognormal,8.55,0.72,11174.1
2023-01,OH,Manufacturing,LostTime,73,lognormal,8.55,0.72,12702.1
2023-01,OH,Manufacturing,MedicalOnly,6,lognormal,8.55,0.72,5335.4
2023-01,OK,Construction,Indemnity,2,lognormal,8.55,0.72,8890.6
2023-01,OK,Construction,LostTime,3,lognormal,8.55,0.72,14662.8
2023-01,OK,Construction,MedicalOnly,2,lognormal,8.55,0.72,7157.5
2023-01,OK,Healthcare,Indemnity,2,lognormal,8.55,0.72,8146.6
2023-01,OK,Healthcare,LostTime,3,lognormal,8.55,0.72,9954.9
2023-01,OK,Manufacturing,Indemnity,10,lognormal,8.55,0.72,8382.6
2023-01,OK,Manufacturing,LostTime,7,lognormal,8.55,0.72,12379.0
2023-01,OK,Manufacturing,MedicalOnly,3,lognormal,8.55,0.72,6553.6
2023-01,OR,Construction,LostTime,2,lognormal,8.55,0.72,11723.1
2023-01,OR,Healthcare,LostTime,2,lognormal,8.55,0.72,8832.1
2023-01,OR,Manufacturing,Indemnity,3,lognormal,8.55,0.72,9498.2
2023-01,OR,Manufacturing,LostTime,3,lognormal,8.55,0.72,13342.9
2023-01,PA,Construction,Indemnity,4,lognormal,8.55,0.72,11236.8
2023-01,PA,Construction,LostTime,27,lognormal,8.55,0.72,14240.6
2023-01,PA,Healthcare,Indemnity,4,lognormal,8.55,0.72,9944.2
2023-01,PA,Healthcare,LostTime,20,lognormal,8.55,0.72,8772.0
2023-01,PA,Manufacturing,Indemnity,47,lognormal,8.55,0.72,9612.7
2023-01,PA,Manufacturing,LostTime,85,lognormal,8.55,0.72,10782.0
2023-01,RI,Construction,Indemnity,3,lognormal,8.55,0.72,9355.4
2023-01,RI,Construction,LostTime,4,lognormal,8.55,0.72,11203.1
2023-01,RI,Healthcare,Indemnity,2,lognormal,8.55,0.72,8697.0
2023-01,RI,Healthcare,LostTime,5,lognormal,8.55,0.72,9699.5
2023-01,RI,Manufacturing,Indemnity,2,lognormal,8.55,0.72,9610.9
2023-01,RI,Manufacturing,LostTime,2,lognormal,8.55,0.72,10872.9
2023-01,SC,Construction,Indemnity,2,lognormal,8.55,0.72,10855.0
2023-01,SC,Construction,LostTime,3,lognormal,8.55,0.72,10364.3
2023-01,SC,Healthcare,LostTime,2,lognormal,8.55,0.72,11869.0
2023-01,SC,Manufacturing,Indemnity,3,lognormal,8.55,0.72,9029.5
2023-01,SC,Manufacturing,LostTime,2,lognormal,8.55,0.72,10093.0
2023-01,SD,Construction,Indemnity,2,lognormal,8.55,0.72,9073.8
2023-01,SD,Construction,LostTime,2,lognormal,8.55,0.72,10096.5
2023-01,SD,Healthcare,Indemnity,3,lognormal,8.55,0.72,7194.9
2023-01,SD,Healthcare,LostTime,5,lognormal,8.55,0.72,10273.2
2023-01,SD,Manufacturing,Indemnity,3,lognormal,8.55,0.72,8072.7
2023-01,SD,Manufacturing,LostTime,9,lognormal,8.55,0.72,9227.7
2023-01,TN,Construction,Indemnity,2,lognormal,8.55,0.72,12180.0
2023-01,TN,Construction,LostTime,2,lognormal,8.55,0.72,14773.1
2023-01,TN,Healthcare,LostTime,2,lognormal,8.55,0.72,10894.4
2023-01,TN,Manufacturing,Indemnity,5,lognormal,8.55,0.72,8618.4
2023-01,TN,Manufacturing,LostTime,3,lognormal,8.55,0.72,11714.3
2023-01,TX,Construction,Indemnity,12,lognormal,8.55,0.72,11152.7
2023-01,TX,Construction,LostTime,67,lognormal,8.55,0.72,10685.0
2023-01,TX,Healthcare,Indemnity,5,lognormal,8.55,0.72,7516.9
2023-01,TX,Healthcare,LostTime,46,lognormal,8.55,0.72,9870.6
2023-01,TX,Healthcare,MedicalOnly,2,lognormal,8.55,0.72,6091.5
2023-01,TX,Manufacturing,Indemnity,69,lognormal,8.55,0.72,10741.1
2023-01,TX,Manufacturing,LostTime,148,lognormal,8.55,0.72,12677.3
2023-01,TX,Manufacturing,MedicalOnly,2,lognormal,8.55,0.72,6522.3
2023-01,UT,Construction,Indemnity,2,lognormal,8.55,0.72,11169.8
2023-01,UT,Construction,LostTime,2,lognormal,8.55,0.72,14472.4
2023-01,UT,Healthcare,LostTime,3,lognormal,8.55,0.72,12095.3
2023-01,UT,Manufacturing,Indemnity,2,lognormal,8.55,0.72,9279.7
2023-01,UT,Manufacturing,LostTime,3,lognormal,8.55,0.72,11135.2
2023-01,VA,Construction,Indemnity,2,lognormal,8.55,0.72,9410.0
2023-01,VA,Construction,LostTime,4,lognormal,8.55,0.72,15555.0
2023-01,VA,Construction,MedicalOnly,3,lognormal,8.55,0.72,6290.5
2023-01,VA,Healthcare,Indemnity,5,lognormal,8.55,0.72,9373.8
2023-01,VA,Healthcare,LostTime,5,lognormal,8.55,0.72,11290.3
2023-01,VA,Manufacturing,Indemnity,2,lognormal,8.55,0.72,11567.6
2023-01,VA,Manufacturing,LostTime,7,lognormal,8.55,0.72,12795.1
2023-01,VT,Manufacturing,LostTime,3,lognormal,8.55,0.72,9033.3
2023-01,WA,Construction,Indemnity,2,lognormal,8.55,0.72,9447.0
2023-01,WA,Construction,LostTime,2,lognormal,8.55,0.72,12029.9
2023-01,WA,Healthcare,LostTime,2,lognormal,8.55,0.72,8878.4
2023-01,WA,Manufacturing,Indemnity,2,lognormal,8.55,0.72,11303.5
2023-01,WA,Manufacturing,LostTime,3,lognormal,8.55,0.72,9556.9
2023-01,WI,Construction,Indemnity,3,lognormal,8.55,0.72,9083.9
2023-01,WI,Construction,LostTime,12,lognormal,8.55,0.72,11414.7
2023-01,WI,Construction,MedicalOnly,2,lognormal,8.55,0.72,8129.1
2023-01,WI,Healthcare,Indemnity,5,lognormal,8.55,0.72,9204.2
2023-01,WI,Healthcare,LostTime,10,lognormal,8.55,0.72,11907.7
2023-01,WI,Manufacturing,Indemnity,20,lognormal,8.55,0.72,7865.2
2023-01,WI,Manufacturing,LostTime,49,lognormal,8.55,0.72,13803.2
2023-01,WV,Construction,Indemnity,6,lognormal,8.55,0.72,10379.4
2023-01,WV,Construction,LostTime,6,lognormal,8.55,0.72,11237.2
2023-01,WV,Healthcare,Indemnity,3,lognormal,8.55,0.72,9895.1
2023-01,WV,Healthcare,LostTime,2,lognormal,8.55,0.72,9364.5
2023-01,WV,Manufacturing,Indemnity,4,lognormal,8.55,0.72,8895.2
2023-01,WV,Manufacturing,LostTime,12,lognormal,8.55,0.72,9929.2
2023-01,WV,Manufacturing,MedicalOnly,3,lognormal,8.55,0.72,6166.5
2023-01,WY,Construction,LostTime,2,lognormal,8.55,0.72,10487.3
2023-01,WY,Manufacturing,Indemnity,2,lognormal,8.55,0.72,10943.4
2023-01,WY,Manufacturing,LostTime,3,lognormal,8.55,0.72,9110.4
2023-02,AK,Healthcare,LostTime,2,lognormal,8.55,0.72,9756.3
2023-02,AK,Manufacturing,Indemnity,2,lognormal,8.55,0.72,9053.8
2023-02,AK,Manufacturing,LostTime,3,lognormal,8.55,0.72,9908.3
2023-02,AL,Construction,Indemnity,2,lognormal,8.55,0.72,11789.4
2023-02,AL,Construction,LostTime,7,lognormal,8.55,0.72,11010.0
2023-02,AL,Healthcare,Indemnity,3,lognormal,8.55,0.72,8763.8
2023-02,AL,Healthcare,LostTime,3,lognormal,8.55,0.72,8896.9
2023-02,AL,Manufacturing,Indemnity,25,lognormal,8.55,0.72,10762.1
2023-02,AL,Manufacturing,LostTime,24,lognormal,8.55,0.72,9757.4
2023-02,AL,Manufacturing,MedicalOnly,3,lognormal,8.55,0.72,5825.8
2023-02,AR,Construction,Indemnity,2,lognormal,8.55,0.72,10338.1
2023-02,AR,Construction,LostTime,6,lognormal,8.55,0.72,12797.9
2023-02,AR,Healthcare,Indemnity,2,lognormal,8.55,0.72,9142.1
2023-02,AR,Healthcare,LostTime,2,lognormal,8.55,0.72,9193.6
2023-02,AR,Manufacturing,Indemnity,2,lognormal,8.55,0.72,8607.5
2023-02,AR,Manufacturing,LostTime,20,lognormal,8.55,0.72,12819.0
2023-02,AZ,Construction,Indemnity,3,lognormal,8.55,0.72,11222.4
2023-02,AZ,Construction,LostTime,3,lognormal,8.55,0.72,13632.8
2023-02,AZ,Healthcare,Indemnity,6,lognormal,8.55,0.72,8159.0
2023-02,AZ,Healthcare,LostTime,5,lognormal,8.55,0.72,10885.4
2023-02,AZ,Manufacturing,Indemnity,6,lognormal,8.55,0.72,7566.0
2023-02,AZ,Manufacturing,LostTime,3,lognormal,8.55,0.72,9168.9
2023-02,CA,Construction,Indemnity,3,lognormal,8.55,0.72,9792.7
2023-02,CA,Construction,LostTime,4,lognormal,8.55,0.72,16923.3
2023-02,CA,Healthcare,Indemnity,6,lognormal,8.55,0.72,10660.8
2023-02,CA,Healthcare,LostTime,2,lognormal,8.55,0.72,9684.3
2023-02,CA,Manufacturing,Indemnity,4,lognormal,8.55,0.72,11758.7
2023-02,CA,Manufacturing,LostTime,3,lognormal,8.55,0.72,10916.0
2023-02,CO,Construction,Indemnity,5,lognormal,8.55,0.72,9048.1
2023-02,CO,Construction,LostTime,19,lognormal,8.55,0.72,15775.0
2023-02,CO,Healthcare,Indemnity,3,lognormal,8.55,0.72,10198.3
2023-02,CO,Healthcare,LostTime,8,lognormal,8.55,0.72,10525.6
2023-02,CO,Manufacturing,Indemnity,26,lognormal,8.55,0.72,11472.4
2023-02,CO,Manufacturing,LostTime,41,lognormal,8.55,0.72,12057.4
2023-02,CO,Manufacturing,MedicalOnly,3,lognormal,8.55,0.72,7446.4
2023-02,CT,Construction,Indemnity,3,lognormal,8.55,0.72,9337.7
2023-02,CT,Construction,LostTime,4,lognormal,8.55,0.72,13509.3
2023-02,CT,Healthcare,Indemnity,3,lognormal,8.55,0.72,7947.2
2023-02,CT,Healthcare,LostTime,2,lognormal,8.55,0.72,10535.9
2023-02,CT,Manufacturing,Indemnity,2,lognormal,8.55,0.72,7671.0
2023-02,CT,Manufacturing,LostTime,3,lognormal,8.55,0.72,11745.4
2023-02,CT,Manufacturing,MedicalOnly,2,lognormal,8.55,0.72,6134.6
2023-02,DC,Construction,Indemnity,3,lognormal,8.55,0.72,8967.8
2023-02,DC,Construction,LostTime,6,lognormal,8.55,0.72,11078.4
2023-02,DC,Healthcare,Indemnity,6,lognormal,8.55,0.72,8513.7
2023-02,DC,Healthcare,LostTime,5,lognormal,8.55,0.72,11803.3
2023-02,DC,Manufacturing,Indemnity,6,lognormal,8.55,0.72,11208.8
2023-02,DC,Manufacturing,LostTime,5,lognormal,8.55,0.72,10311.5
2023-02,DE,Construction,Indemnity,2,lognormal,8.55,0.72,12579.4
2023-02,DE,Construction,LostTime,3,lognormal,8.55,0.72,14443.4
2023-02,DE,Healthcare,Indemnity,2,lognormal,8.55,0.72,8201.8
2023-02,DE,Healthcare,LostTime,2,lognormal,8.55,0.72,9197.5
2023-02,DE,Manufacturing,Indemnity,2,lognormal,8.55,0.72,7552.0
2023-02,DE,Manufacturing,LostTime,2,lognormal,8.55,0.72,13754.0
2023-02,FL,Construction,Indemnity,13,lognormal,8.55,0.72,11407.3
2023-02,FL,Construction,LostTime,117,lognormal,8.55,0.72,15225.0
2023-02,FL,Construction,MedicalOnly,2,lognormal,8.55,0.72,6086.2
2023-02,FL,Healthcare,Indemnity,3,lognormal,8.55,0.72,7894.9
2023-02,FL,Healthcare,LostTime,22,lognormal,8.55,0.72,11694.0
2023-02,FL,Manufacturing,Indemnity,36,lognormal,8.55,0.72,8267.9
2023-02,FL,Manufacturing,LostTime,78,lognormal,8.55,0.72,11175.1
2023-02,FL,Manufacturing,MedicalOnly,2,lognormal,8.55,0.72,5730.9
2023-02,GA,Construction,Indemnity,4,lognormal,8.55,0.72,12918.5
2023-02,GA,Construction,LostTime,15,lognormal,8.55,0.72,10717.7
2023-02,GA,Healthcare,Indemnity,6,lognormal,8.55,0.72,8885.6
2023-02,GA,Healthcare,LostTime,14,lognormal,8.55,0.72,10757.0
2023-02,GA,Manufacturing,Indemnity,24,lognormal,8.55,0.72,11620.7
2023-02,GA,Manufacturing,LostTime,34,lognormal,8.55,0.72,10948.8
2023-02,GA,Manufacturing,MedicalOnly,5,lognormal,8.55,0.72,5909.4
2023-02,HI,Construction,Indemnity,3,lognormal,8.55,0.72,11669.0
2023-02,HI,Construction,LostTime,3,lognormal,8.55,0.72,14389.5
2023-02,HI,Healthcare,LostTime,2,lognormal,8.55,0.72,8951.2
2023-02,HI,Manufacturing,Indemnity,3,lognormal,8.55,0.72,8543.4
2023-02,HI,Manufacturing,LostTime,5,lognormal,8.55,0.72,13432.8
2023-02,IA,Construction,Indemnity,3,lognormal,8.55,0.72,11059.5
2023-02,IA,Construction,LostTime,3,lognormal,8.55,0.72,11151.3
2023-02,IA,Healthcare,Indemnity,3,lognormal,8.55,0.72,8915.0
2023-02,IA,Healthcare,LostTime,2,lognormal,8.55,0.72,9434.3
2023-02,IA,Manufacturing,Indemnity,2,lognormal,8.55,0.72,7641.3
2023-02,IA,Manufacturing,LostTime,2,lognormal,8.55,0.72,10488.6
2023-02,ID,Construction,Indemnity,2,lognormal,8.55,0.72,11125.4
2023-02,ID,Construction,LostTime,5,lognormal,8.55,0.72,10481.3
2023-02,ID,Healthcare,Indemnity,3,lognormal,8.55,0.72,9298.5
2023-02,ID,Healthcare,LostTime,3,lognormal,8.55,0.72,11556.6
2023-02,ID,Manufacturing,Indemnity,7,lognormal,8.55,0.72,7731.5
2023-02,ID,Manufacturing,LostTime,21,lognormal,8.55,0.72,9633.4
2023-02,IL,Construction,Indemnity,2,lognormal,8.55,0.72,12572.3
2023-02,IL,Construction,LostTime,23,lognormal,8.55,0.72,12571.9
2023-02,IL,Healthcare,Indemnity,4,lognormal,8.55,0.72,6961.1
2023-02,IL,Healthcare,LostTime,22,lognormal,8.55,0.72,9180.9
2023-02,IL,Manufacturing,Indemnity,16,lognormal,8.55,0.72,10508.7
2023-02,IL,Manufacturing,LostTime,74,lognormal,8.55,0.72,11359.0
2023-02,IL,Manufacturing,MedicalOnly,6,lognormal,8.55,0.72,5810.2
2023-02,IN,Healthcare,LostTime,4,lognormal,8.55,0.72,10219.7
2023-02,IN,Manufacturing,Indemnity,2,lognormal,8.55,0.72,10606.8
2023-02,IN,Manufacturing,LostTime,5,lognormal,8.55,0.72,10555.3
2023-02,KS,Construction,Indemnity,3,lognormal,8.55,0.72,8972.3
2023-02,KS,Construction,LostTime,4,lognormal,8.55,0.72,15521.9
2023-02,KS,Healthcare,Indemnity,3,lognormal,8.55,0.72,7510.1
2023-02,KS,Healthcare,LostTime,4,lognormal,8.55,0.72,8256.8
2023-02,KS,Manufacturing,Indemnity,17,lognormal,8.55,0.72,9690.3
2023-02,KS,Manufacturing,LostTime,25,lognormal,8.55,0.72,9190.7
2023-02,KS,Manufacturing,MedicalOnly,3,lognormal,8.55,0.72,7544.8
2023-02,KY,Construction,Indemnity,3,lognormal,8.55,0.72,11892.5
2023-02,KY,Construction,LostTime,3,lognormal,8.55,0.72,14617.8
2023-02,KY,Healthcare,LostTime,3,lognormal,8.55,0.72,11123.3
2023-02,KY,Manufacturing,Indemnity,3,lognormal,8.55,0.72,9340.6
2023-02,KY,Manufacturing,LostTime,4,lognormal,8.55,0.72,10124.8
2023-02,LA,Construction,Indemnity,2,lognormal,8.55,0.72,13198.8
2023-02,LA,Construction,LostTime,8,lognormal,8.55,0.72,10988.6
2023-02,LA,Healthcare,Indemnity,3,lognormal,8.55,0.72,8189.0
2023-02,LA,Healthcare,LostTime,10,lognormal,8.55,0.72,11519.4
2023-02,LA,Manufacturing,Indemnity,3,lognormal,8.55,0.72,8251.1
2023-02,LA,Manufacturing,LostTime,33,lognormal,8.55,0.72,11783.7
2023-02,LA,Manufacturing,MedicalOnly,3,lognormal,8.55,0.72,6795.2
2023-02,MA,Construction,Indemnity,6,lognormal,8.55,0.72,8559.4
2023-02,MA,Construction,LostTime,7,lognormal,8.55,0.72,12811.5
2023-02,MA,Healthcare,Indemnity,3,lognormal,8.55,0.72,10389.5
2023-02,MA,Healthcare,LostTime,9,lognormal,8.55,0.72,11208.9
2023-02,MA,Manufacturing,Indemnity,10,lognormal,8.55,0.72,9883.1
2023-02,MA,Manufacturing,LostTime,29,lognormal,8.55,0.72,13392.8
2023-02,MD,Construction,Indemnity,2,lognormal,8.55,0.72,10072.3
2023-02,MD,Construction,LostTime,3,lognormal,8.55,0.72,10989.7
2023-02,MD,Healthcare,Indemnity,3,lognormal,8.55,0.72,10218.0
2023-02,MD,Healthcare,LostTime,4,lognormal,8.55,0.72,8756.2
2023-02,MD,Manufacturing,Indemnity,2,lognormal,8.55,0.72,8571.2
2023-02,MD,Manufacturing,LostTime,2,lognormal,8.55,0.72,10006.5
2023-02,ME,Construction,Indemnity,3,lognormal,8.55,0.72,8898.8
2023-02,ME,Construction,LostTime,2,lognormal,8.55,0.72,10284.6
2023-02,ME,Healthcare,Indemnity,3,lognormal,8.55,0.72,6893.6
2023-02,ME,Healthcare,LostTime,6,lognormal,8.55,0.72,8248.5
2023-02,ME,Manufacturing,Indemnity,6,lognormal,8.55,0.72,10321.5
2023-02,ME,Manufacturing,LostTime,6,lognormal,8.55,0.72,9528.9
2023-02,ME,Manufacturing,MedicalOnly,5,lognormal,8.55,0.72,6108.2
2023-02,MI,Healthcare,Indemnity,6,lognormal,8.55,0.72,10188.0
2023-02,MI,Healthcare,LostTime,2,lognormal,8.55,0.72,8228.6
2023-02,MI,Manufacturing,Indemnity,2,lognormal,8.55,0.72,7832.3
2023-02,MI,Manufacturing,LostTime,3,lognormal,8.55,0.72,11657.9
2023-02,MN,Healthcare,LostTime,2,lognormal,8.55,0.72,11260.1
2023-02,MN,Manufacturing,Indemnity,3,lognormal,8.55,0.72,11584.3
2023-02,MN,Manufacturing,LostTime,2,lognormal,8.55,0.72,9178.6
2023-02,MO,Construction,Indemnity,3,lognormal,8.55,0.72,11699.4
2023-02,MO,Construction,LostTime,2,lognormal,8.55,0.72,15685.5
2023-02,MO,Healthcare,Indemnity,3,lognormal,8.55,0.72,10345.7
2023-02,MO,Healthcare,LostTime,5,lognormal,8.55,0.72,11319.8
2023-02,MO,Manufacturing,Indemnity,31,lognormal,8.55,0.72,8910.5
2023-02,MO,Manufacturing,LostTime,12,lognormal,8.55,0.72,9412.1
2023-02,MO,Manufacturing,MedicalOnly,3,lognormal,8.55,0.72,7258.1
2023-02,MS,Construction,Indemnity,2,lognormal,8.55,0.72,8697.9
2023-02,MS,Construction,LostTime,10,lognormal,8.55,0.72,10134.6
2023-02,MS,Healthcare,Indemnity,3,lognormal,8.55,0.72,10166.5
2023-02,MS,Healthcare,LostTime,3,lognormal,8.55,0.72,11426.3
2023-02,MS,Manufacturing,Indemnity,3,lognormal,8.55,0.72,7887.2
2023-02,MS,Manufacturing,LostTime,8,lognormal,8.55,0.72,13344.0
2023-02,MS,Manufacturing,MedicalOnly,6,lognormal,8.55,0.72,5732.3
2023-02,MT,Construction,Indemnity,2,lognormal,8.55,0.72,13107.3
2023-02,MT,Construction,LostTime,3,lognormal,8.55,0.72,14255.2
2023-02,MT,Healthcare,Indemnity,2,lognormal,8.55,0.72,9257.9
2023-02,MT,Healthcare,LostTime,3,lognormal,8.55,0.72,10196.1
2023-02,MT,Manufacturing,Indemnity,4,lognormal,8.55,0.72,10219.9
2023-02,MT,Manufacturing,LostTime,12,lognormal,8.55,0.72,13098.6
2023-02,NC,Construction,Indemnity,3,lognormal,8.55,0.72,12862.2
2023-02,NC,Construction,LostTime,4,lognormal,8.55,0.72,12532.3
2023-02,NC,Healthcare,Indemnity,3,lognormal,8.55,0.72,7490.1
2023-02,NC,Healthcare,LostTime,4,lognormal,8.55,0.72,8716.9
2023-02,NC,Manufacturing,Indemnity,6,lognormal,8.55,0.72,8747.4
2023-02,NC,Manufacturing,LostTime,7,lognormal,8.55,0.72,12324.3
2023-02,ND,Construction,Indemnity,2,lognormal,8.55,0.72,12727.9
2023-02,ND,Construction,LostTime,6,lognormal,8.55,0.72,11924.0
2023-02,ND,Healthcare,Indemnity,5,lognormal,8.55,0.72,9272.3
2023-02,ND,Healthcare,LostTime,2,lognormal,8.55,0.72,11030.2
2023-02,ND,Manufacturing,Indemnity,2,lognormal,8.55,0.72,9173.0
2023-02,ND,Manufacturing,LostTime,6,lognormal,8.55,0.72,9608.1
2023-02,NE,Construction,Indemnity,2,lognormal,8.55,0.72,9815.2
2023-02,NE,Construction,LostTime,9,lognormal,8.55,0.72,14929.6
2023-02,NE,Healthcare,Indemnity,3,lognormal,8.55,0.72,8382.7
2023-02,NE,Healthcare,LostTime,3,lognormal,8.55,0.72,12276.5
2023-02,NE,Manufacturing,Indemnity,10,lognormal,8.55,0.72,7733.4
2023-02,NE,Manufacturing,LostTime,15,lognormal,8.55,0.72,12189.6
2023-02,NH,Construction,Indemnity,3,lognormal,8.55,0.72,10080.7
2023-02,NH,Construction,LostTime,4,lognormal,8.55,0.72,13179.1
2023-02,NH,Healthcare,Indemnity,2,lognormal,8.55,0.72,8484.0
2023-02,NH,Healthcare,LostTime,5,lognormal,8.55,0.72,8428.7
2023-02,NH,Manufacturing,Indemnity,8,lognormal,8.55,0.72,10821.4
2023-02,NH,Manufacturing,LostTime,4,lognormal,8.55,0.72,9805.6
2023-02,NJ,Construction,Indemnity,2,lognormal,8.55,0.72,9718.9
2023-02,NJ,Construction,LostTime,7,lognormal,8.55,0.72,11894.2
2023-02,NJ,Construction,MedicalOnly,2,lognormal,8.55,0.72,7978.7
2023-02,NJ,Healthcare,Indemnity,3,lognormal,8.55,0.72,10318.0
2023-02,NJ,Healthcare,LostTime,9,lognormal,8.55,0.72,12026.2
2023-02,NJ,Manufacturing,Indemnity,8,lognormal,8.55,0.72,11476.5
2023-02,NJ,Manufacturing,LostTime,52,lognormal,8.55,0.72,13463.7
2023-02,NJ,Manufacturing,MedicalOnly,6,lognormal,8.55,0.72,7633.4
2023-02,NM,Construction,LostTime,2,lognormal,8.55,0.72,15151.2
2023-02,NM,Healthcare,LostTime,2,lognormal,8.55,0.72,10180.5
2023-02,NM,Manufacturing,Indemnity,2,lognormal,8.55,0.72,9988.1
2023-02,NM,Manufacturing,LostTime,6,lognormal,8.55,0.72,13874.4
2023-02,NV,Construction,LostTime,2,lognormal,8.55,0.72,11813.0
2023-02,NV,Healthcare,LostTime,3,lognormal,8.55,0.72,10260.6
2023-02,NV,Manufacturing,Indemnity,3,lognormal,8.55,0.72,8640.4
2023-02,NV,Manufacturing,LostTime,3,lognormal,8.55,0.72,11392.7
2023-02,NY,Construction,Indemnity,4,lognormal,8.55,0.72,14180.8
2023-02,NY,Construction,LostTime,13,lognormal,8.55,0.72,13315.3
2023-02,NY,Construction,MedicalOnly,3,lognormal,8.55,0.72,7894.4
2023-02,NY,Healthcare,Indemnity,5,lognormal,8.55,0.72,9634.9
2023-02,NY,Healthcare,LostTime,13,lognormal,8.55,0.72,11829.4
2023-02,NY,Manufacturing,Indemnity,33,lognormal,8.55,0.72,11272.0
2023-02,NY,Manufacturing,LostTime,46,lognormal,8.55,0.72,14605.2
2023-02,NY,Manufacturing,MedicalOnly,2,lognormal,8.55,0.72,7139.1
2023-02,OH,Construction,Indemnity,3,lognormal,8.55,0.72,10116.4
2023-02,OH,Construction,LostTime,3,lognormal,8.55,0.72,11276.3
2023-02,OH,Construction,MedicalOnly,2,lognormal,8.55,0.72,8645.9
2023-02,OH,Healthcare,Indemnity,6,lognormal,8.55,0.72,7552.6
2023-02,OH,Healthcare,LostTime,11,lognormal,8.55,0.72,12237.1
2023-02,OH,Manufacturing,Indemnity,88,lognormal,8.55,0.72,7672.2
2023-02,OH,Manufacturing,LostTime,110,lognormal,8.55,0.72,12257.4
2023-02,OH,Manufacturing,MedicalOnly,10,lognormal,8.55,0.72,6048.3
2023-02,OK,Construction,Indemnity,3,lognormal,8.55,0.72,12698.1
2023-02,OK,Construction,LostTime,9,lognormal,8.55,0.72,13059.7
2023-02,OK,Construction,MedicalOnly,3,lognormal,8.55,0.72,6551.6
2023-02,OK,Healthcare,Indemnity,3,lognormal,8.55,0.72,9102.4
2023-02,OK,Healthcare,LostTime,3,lognormal,8.55,0.72,11958.7
2023-02,OK,Manufacturing,Indemnity,12,lognormal,8.55,0.72,9173.9
2023-02,OK,Manufacturing,LostTime,22,lognormal,8.55,0.72,10230.9
2023-02,OK,Manufacturing,MedicalOnly,3,lognormal,8.55,0.72,6481.5
2023-02,OR,Construction,LostTime,3,lognormal,8.55,0.72,15733.5
2023-02,OR,Healthcare,LostTime,2,lognormal,8.55,0.72,10414.8
2023-02,OR,Manufacturing,Indemnity,3,lognormal,8.55,0.72,9360.8
2023-02,OR,Manufacturing,LostTime,5,lognormal,8.55,0.72,9904.6
2023-02,PA,Construction,Indemnity,5,lognormal,8.55,0.72,10568.0
2023-02,PA,Construction,LostTime,20,lognormal,8.55,0.72,15415.1
2023-02,PA,Healthcare,Indemnity,8,lognormal,8.55,0.72,9859.4
